0,0.5068870523415978,0.4772727272727273
1,0.7107438016528925,0.6454545454545455
2,0.7493112947658402,0.7045454545454546
3,0.7713498622589532,0.7136363636363636
4,0.7961432506887053,0.7454545454545455
5,0.7465564738292011,0.7227272727272728
6,0.8154269972451791,0.7636363636363637
7,0.7575757575757576,0.7090909090909091
8,0.7796143250688705,0.740909090909091
9,0.7465564738292011,0.7318181818181818
10,0.8319559228650137,0.7954545454545454
11,0.7823691460055097,0.7681818181818182
12,0.790633608815427,0.7772727272727272
13,0.7520661157024794,0.7363636363636363
14,0.8236914600550964,0.7863636363636364
15,0.8044077134986226,0.7818181818181819
16,0.8898071625344353,0.8409090909090909
17,0.9393939393939394,0.85
18,0.9669421487603306,0.8636363636363636
19,0.9228650137741047,0.8636363636363636
20,0.8622589531680441,0.8409090909090909
21,0.9917355371900827,0.9181818181818182
22,0.9862258953168044,0.9136363636363637
23,0.9559228650137741,0.8636363636363636
24,0.9917355371900827,0.9409090909090909
25,0.9972451790633609,0.9454545454545454
26,0.9944903581267218,0.9545454545454546
27,0.9972451790633609,0.9590909090909091
28,0.9944903581267218,0.9636363636363636
29,0.9752066115702479,0.9363636363636364
30,0.9972451790633609,0.95
31,0.9972451790633609,0.9590909090909091
32,0.9834710743801653,0.9545454545454546
33,0.9972451790633609,0.9772727272727273
34,0.9972451790633609,0.9818181818181818
35,0.9972451790633609,0.9863636363636363
36,0.9972451790633609,0.9818181818181818
37,0.9917355371900827,0.9636363636363636
38,0.9834710743801653,0.9636363636363636
39,0.9972451790633609,0.990909090909091
40,0.9972451790633609,0.9954545454545455
41,0.9972451790633609,0.9772727272727273
42,0.9972451790633609,0.9954545454545455
43,0.9972451790633609,0.9818181818181818
44,0.9972451790633609,0.9818181818181818
45,0.9972451790633609,0.9772727272727273
46,0.9972451790633609,0.990909090909091
47,0.9972451790633609,0.990909090909091
48,0.9972451790633609,0.9727272727272728
49,0.9972451790633609,0.990909090909091
